,name,year,nationality,width,height,mean_hue,mean_saturation,mean_brightness
3461,a-gunner-s-shelter-in-a-trench-thiepval,1917,British,572.0,685.0,0.30385479616867855,0.16890499888280114,0.6769575265152767
3462,blown-up,1917,British,591.0,800.0,0.23061248790149205,0.1002303709513649,0.8474297800338412
3463,german-planes-visiting-cassel,1917,British,575.0,685.0,0.4987713922558845,0.3917259539954959,0.6969450196327346
3464,german-sick-captured-at-messines-in-a-canadian-hospital,1917,British,800.0,647.0,0.223830214573208,0.499953789877273,0.5268890808255294
3465,german-wire-thiepval,1917,British,800.0,654.0,0.326023958611498,0.23638680392595754,0.7440074203993526
3466,inside-a-small-mine-crater-la-boisselle,1917,British,800.0,677.0,0.29271638386934606,0.1947857746080461,0.6583829394387001
3467,my-work-room-cassel,1917,British,800.0,650.0,0.27031605351606486,0.3669290482075067,0.5744503770739064
3468,ready-to-start-self-portrait-6-octobre,1917,British,851.0,1024.0,0.20167291901974901,0.2787524824020078,0.5110132516027854
3469,schwaben-redoubt,1917,British,800.0,673.0,0.5589223967793238,0.11832459265827606,0.7696408457885383
3470,soldiers-and-peasants-cassel,1917,British,576.0,685.0,0.3007979434196316,0.17534016009091338,0.5488235989854174
3471,the-big-crater,1917,British,800.0,664.0,0.4017319455693782,0.18848103282064052,0.6638959662178124
3472,the-butte-de-warlencourt,1917,British,800.0,677.0,0.4118493400420456,0.2836468459357309,0.7207632939438702
3473,the-courtyard-hotel-sauvage-cassel-nord,1917,British,548.0,685.0,0.2639450315371049,0.178503250682326,0.6625875165453257
3474,the-girls-college-p-ronne,1917,British,568.0,685.0,0.18461482109844563,0.3623340066383925,0.6792245054699169
3475,the-gunners-shelter-thiepval,1917,British,800.0,671.0,0.37981121332258355,0.17873173394704503,0.7208925294409867
3476,the-household-brigade-passing-to-the-ypres-salient-cassel,1917,British,565.0,685.0,0.5006979284146582,0.1769684595401333,0.5447135375305087
3477,the-main-street-combles,1917,British,570.0,685.0,0.27205464128970097,0.3702215352654924,0.4623696338312506
3478,the-main-street-thiepval,1917,British,800.0,669.0,0.3523031700353304,0.29356943933025437,0.8412320334710865
3479,the-mascot-of-the-coldstream-guards,1917,British,800.0,666.0,0.23067521960234946,0.37499323545051594,0.48682823264440894
3480,the-refugee-yvonne-aubicq,1917,British,667.0,800.0,0.17505358399892643,0.1823383021620179,0.764753395361143
3481,the-somme-a-clear-day-view-from-the-british-trenches-opposite-la-boisselle-showing-the-german,,British,800.0,672.0,0.2531114198360978,0.38161058029822553,0.7839764239028948
3482,thiepval,1917,British,800.0,669.0,0.5354372061761831,0.13876743274074388,0.8028890720712798
3483,view-from-the-old-british-trenches-looking-towards-la-boisselle-courcelette-on-the-left,,British,800.0,663.0,0.27531720196471626,0.389484837936201,0.5717703472037383
3484,dead-germans-in-a-trench,1918,British,841.0,1024.0,0.15428073745659912,0.3453538246164304,0.5719448217939077
3485,harvest,1918,British,453.0,544.0,0.35153586367275735,0.34068827705072596,0.5869672833423719
3486,some-members-of-the-allied-press-camp-with-their-press-officers,1918,British,571.0,685.0,0.14171167697018583,0.24343058456861913,0.60927969055366
3487,the-first-chief-controller-queen-mary-s-army-auxiliary-corps-in-france-dame-helen-gwynne,,British,568.0,685.0,0.1563534789714952,0.24388466966503095,0.7300927275402812
3488,the-mad-woman-of-douai,1918,British,659.0,800.0,0.39952785544418207,0.1510643474030483,0.6395415141777498
3489,vivien-st-george,1918,British,714.0,1024.0,0.4369958628181639,0.3949587517791099,0.3089873089247954
3490,zonnebeke,1918,British,1238.0,1024.0,0.11553371174292391,0.4225369306259596,0.37187540523832713
3491,portrait-of-captain-wood-of-the-royal-inniskilling-fusiliers,1919,British,623.0,750.0,0.23436523105190582,0.15291415894372365,0.18154614295156263
3492,the-signing-of-peace-in-the-hall-of-mirrors-versailles-28-june,1919,British,563.0,685.0,0.17563929940457476,0.3989999828586072,0.30197958604167446
3493,beaumont-hamel,1920,British,624.0,521.0,0.24070166219301353,0.1468749179622933,0.713974363799361
3494,sir-william-mccormick,1920,British,627.0,800.0,0.567889800540952,0.16936779982820913,0.23052618288144597
3495,le-chef-de-l-hotel-chatham-paris,1921,British,761.0,944.0,0.44089817875403187,0.340862816919658,0.3545392076071392
3496,to-the-unknown-british-soldier-in-france,1921,British,669.0,800.0,0.23533701538975946,0.32196790392976915,0.27143195140537535
3497,the-night-mail-the-engine-men,1924,British,800.0,553.0,0.26114466130421526,0.42528113497459186,0.29695654717583236
3498,sir-william-meff-lord-provost-of-aberdeen,1925,British,614.0,800.0,0.33201867438017485,0.65240277422039,0.23261787060100914
3499,sir-thomas-jaffrey-bt-lld-chairman-of-aberdeen-art-gallery-committee,1926,British,624.0,800.0,0.42418350421743434,0.5548093558486837,0.08594999057315234
3500,david-lloyd-george-1st-earl-lloyd-george-of-dwyfor-prime-minister,1927,British,576.0,544.0,0.2329301651040533,0.43722770630018054,0.49578041898949127
3501,sir-edwin-ray-lankester,1928,British,799.0,685.0,0.12787748658134657,0.38941797117009785,0.48260524596636006
3502,reginald-brabazon-12th-earl-of-meath,1929,British,676.0,800.0,0.3202751849252646,0.5025515087715045,0.41790504988977845
3503,nude-female-model-reading-on-the-seashore,1930,British,944.0,787.0,0.23399550634245703,0.16684045375104847,0.7221184867675666
3504,masked-figures,,British,452.0,544.0,0.23754509666698176,0.3354060612058429,0.4582844668320216
3505,mother-and-child-on-the-beach,,British,786.0,944.0,0.16431339660916922,0.2164349115981154,0.6441617630146033
3506,professor-gregory-foster,,British,660.0,800.0,0.29780688097078206,0.39073357824764604,0.5816198603683901
3507,the-new-bonnet,,British,678.0,944.0,0.11459403711553348,0.5577197875293439,0.42340879279565447
3508,the-red-scarf,,British,719.0,944.0,0.11850297679207511,0.5683563616564216,0.4167587640416721
3509,william-west-jones,,British,706.0,944.0,0.1958788972085335,0.29677765231855596,0.2865881110210444
3510,girl-on-a-red-carpet,1912,Italian,1020.0,936.0,0.16883460940872846,0.5873595462133171,0.4862723369052669
3511,dreaming-of-pomegranates,1913,Italian,486.0,500.0,0.1929389991365009,0.5149745422014367,0.3850719277011216
3512,ritratto-di-anna-maria-de-lisi,1918,Italian,1024.0,768.0,0.18849511471565772,0.2487676415028606,0.21468471950954862
3513,l-attesa,1919,Italian,331.0,361.0,0.10178437505094381,0.30668723220243005,0.6210995626711405
3514,scodelle,1919,Italian,1024.0,765.0,0.5671731342447592,0.395837896486526,0.29830558459086254
3515,la-donna-e-l-armatura,1921,Italian,675.0,700.0,0.24534718122883686,0.36841586904192863,0.2658440253138292
3516,silvana-cenni,1922,Italian,516.0,1024.0,0.1945371643199189,0.2771228860189483,0.3996818935604766
3517,ritratto-di-riccardo-gualino,1922,Italian,1000.0,1319.0,0.22485098260822067,0.408179590756724,0.26774681056653127
3518,meriggio,1923,Italian,600.0,556.0,0.33297258164889576,0.293261642119702,0.4110404029717402
3519,concerto,1924,Italian,1024.0,768.0,0.15949367881660453,0.261121088439999,0.3373719757678462
3520,beethoven,1928,Italian,587.0,680.0,0.310950151677959,0.24006994574857982,0.47883192940469105
3521,the-lemons,1930,Italian,512.0,378.0,0.4500743774200081,0.07284895875278453,0.5391193167081649
3522,daphne-at-paravola,1934,Italian,505.0,650.0,0.5165296599578012,0.27824212885197336,0.44126419664590905
3523,nudo-sdraiato,1934,Italian,1024.0,768.0,0.19683866312283235,0.36085949717796845,0.44974759669085723
3524,vocation,1939,Italian,514.0,694.0,0.17333829099098785,0.4757886940521127,0.45834621225563293
3525,ragazza-in-verde,1941,Italian,1024.0,768.0,0.13166753700278921,0.20280959210793373,0.23612355250938263
3526,vendemmiatrici,1951,Italian,1635.0,2400.0,0.41294968154764466,0.38583089697336964,0.5049260718354616
3527,nudo-allo-specchio-con-cagnolino,1955,Italian,1024.0,768.0,0.11524222870074363,0.14998851829863435,0.24460390377667998
3528,maternit-con-le-uova,1958,Italian,1024.0,768.0,0.2343336737560786,0.12556259197211925,0.193340665530535
3529,fanciulla-addormentata-nello-studio,1959,Italian,1024.0,768.0,0.10469161659749081,0.30310176678214557,0.2349477680680018
3530,bozzetto-per-un-opera,,Italian,1024.0,768.0,0.35795004277897857,0.18646715335299455,0.3952267615623724
3531,casella,,Italian,2052.0,1261.0,0.371423227283975,0.13979582167656274,0.34590070703877074
3532,eccolo,,Italian,968.0,1241.0,0.3896284180018038,0.4781580682707743,0.4392472732861499
3533,figura-su-fondo-celeste,,Italian,1024.0,768.0,0.5634586366785509,0.2787175858151993,0.7426124173831316
3534,imparare,,Italian,1024.0,768.0,0.4384313345067275,0.16828753272341215,0.27590889525569356
3535,notturno,,Italian,1181.0,1315.0,0.42446931490067347,0.35037149242687415,0.6461791633263898
3536,santina,,Italian,1000.0,1427.0,0.4659540288604471,0.2546994077567302,0.32160552647127527
3537,two-girls,,Italian,1024.0,768.0,0.42767879676864773,0.15019550634679962,0.3755851945066763
3538,untitled,,Italian,325.0,474.0,0.20279802868900718,0.2762172659431604,0.8118093056112416
3539,untitled,,Italian,832.0,1120.0,0.18729347813136557,0.5492914967012542,0.5061810240923293
3540,untitled,1954,British,325.0,474.0,0.20279802868900718,0.2762172659431604,0.8118093056112416
3541,untitled,1954,British,832.0,1120.0,0.18729347813136557,0.5492914967012542,0.5061810240923293
3542,untitled,,British,325.0,474.0,0.20279802868900718,0.2762172659431604,0.8118093056112416
3543,untitled,,British,832.0,1120.0,0.18729347813136557,0.5492914967012542,0.5061810240923293
3544,untitled,1986,Italian,325.0,474.0,0.20279802868900718,0.2762172659431604,0.8118093056112416
3545,untitled,1986,Italian,832.0,1120.0,0.18729347813136557,0.5492914967012542,0.5061810240923293
3546,untitled-1,,Italian,900.0,897.0,0.2384597443737392,0.20207757807485413,0.33438057626122414
3547,still-life,1906,British,1200.0,946.0,0.1182434774854577,0.4807651875378672,0.2531976226008375
3548,chinese-lantern-and-oranges,1908,British,764.0,944.0,0.143978204177148,0.5005208596847067,0.17853228055797707
3549,portrait-of-male-model,1908,British,661.0,944.0,0.13178409373465608,0.3696878666499905,0.3537815260723126
3550,clifton-junction-morning,1910,British,944.0,520.0,0.1182977454548836,0.34995927375345326,0.49248484514405494
3551,clifton-junction-evening,1910,British,944.0,508.0,0.12190261120774404,0.34931963455987325,0.5028809977547672
3552,head-of-a-bald-man,1914,British,984.0,1200.0,0.22154909505064876,0.1561323123676888,0.37335087876614065
3553,country-lane,1914,British,627.0,944.0,0.14398216663360136,0.30296414280628303,0.38068523032709417
3554,pit-tragedy,1919,British,944.0,717.0,0.2246592861483026,0.18031024599155324,0.34435709607578935
3555,frank-jopling-fletcher,1919,British,893.0,1200.0,0.15806634681119777,0.3117300573104934,0.2600402952521061
3556,woman-in-a-chair,1921,British,894.0,1200.0,0.3024085545965105,0.25387188610838735,0.3469010725095406
3557,a-manufacturing-town,1922,British,944.0,757.0,0.2116292252372087,0.2963474996638698,0.3207540522422165
3558,old-salford-street-scene,1922,British,467.0,944.0,0.17117220335487612,0.37233962703661677,0.3967722368227224
3559,going-to-the-mill,1925,British,944.0,756.0,0.13296110811020653,0.34948673027268146,0.4581707863622536
3560,the-arrest,1927,British,745.0,944.0,0.1392063309054196,0.35204997990879866,0.5095121793456318
3561,dwelling-ordsall-lane-salford,1927,British,944.0,749.0,0.6105270591025325,0.10277299291872442,0.538785096645977
3562,peel-park-salford,1927,British,1200.0,813.0,0.1297045855894306,0.3333693938638644,0.5200574447901345
3563,girl-in-a-cloche-hat,1927,British,658.0,944.0,0.18960210954702153,0.23956288328373979,0.37549092211713403
3564,coming-out-of-school,1927,British,944.0,588.0,0.17879258627439643,0.31190671044189067,0.4822550277173017
3565,the-mill-gates,1928,British,944.0,794.0,0.121316958940187,0.43910747086789154,0.5562712575958105
3566,coming-home-from-the-mill,1928,British,800.0,646.0,0.12317215053251841,0.23740311138240955,0.6106892870151154
3567,bandstand-peel-park,1928,British,944.0,746.0,0.11812720362754167,0.2417831315836293,0.6015439439055488
3568,a-procession,1929,British,800.0,560.0,0.14059841317429791,0.38251037888076267,0.4735235994397758
3569,coming-from-the-mill,1930,British,1200.0,1028.0,0.10875911342618143,0.29017020453027387,0.5286068258691282
3570,crowther-street-stockport-cheshire,1930,British,712.0,944.0,0.10436351086032726,0.2867074893748195,0.6583893042315005
3571,the-empty-house,1934,British,944.0,750.0,0.14967247535451592,0.3508074755232214,0.44158403123961426
3572,an-organ-grinder,1934,British,585.0,800.0,0.38302641469439347,0.1470314806636381,0.6186402631137927
3573,a-fight,1935,British,837.0,1200.0,0.18240380065742548,0.19867096227501022,0.5823115702672945
3574,the-fever-van,1935,British,944.0,695.0,0.3781042476763893,0.13134113372351872,0.5453817145685246
3575,river-scene,1935,British,800.0,578.0,0.33370572754418726,0.21968688183089805,0.48270288011398316
3576,river-scene,1935,British,800.0,584.0,0.2603168639564596,0.13307642678338896,0.5790330882352941
3577,river-scene,1942,British,800.0,578.0,0.33370572754418726,0.21968688183089805,0.48270288011398316
3578,river-scene,1942,British,800.0,584.0,0.2603168639564596,0.13307642678338896,0.5790330882352941
3579,street-scene,1935,British,657.0,800.0,0.19474977844150948,0.12025655807349098,0.6547959232399201
3580,street-scene,1935,British,944.0,680.0,0.1533856224373055,0.16670545278718749,0.6794464523097375
3581,street-scene,1935,British,800.0,650.0,0.3553223557516539,0.20632688507887334,0.40167291855203635
3582,street-scene,1937,British,657.0,800.0,0.19474977844150948,0.12025655807349098,0.6547959232399201
3583,street-scene,1937,British,944.0,680.0,0.1533856224373055,0.16670545278718749,0.6794464523097375
3584,street-scene,1937,British,800.0,650.0,0.3553223557516539,0.20632688507887334,0.40167291855203635
3585,street-scene,1947,British,657.0,800.0,0.19474977844150948,0.12025655807349098,0.6547959232399201
3586,street-scene,1947,British,944.0,680.0,0.1533856224373055,0.16670545278718749,0.6794464523097375
3587,street-scene,1947,British,800.0,650.0,0.3553223557516539,0.20632688507887334,0.40167291855203635
3588,boy-in-a-yellow-jacket,1935,British,811.0,944.0,0.28016132782082603,0.2567546568381113,0.2456055385016344
3589,the-courtyard,1936,British,737.0,944.0,0.1708174799437105,0.32404762248960944,0.5735490554568771
3590,laying-a-foundation-stone,1936,British,800.0,602.0,0.2914357191515954,0.16830628952992524,0.5854309491238355
3591,a-landmark,1936,British,1200.0,978.0,0.22635927309078163,0.18947169181416687,0.3952045758316961
3592,view-of-a-town,1936,British,944.0,755.0,0.5282115653663105,0.1739639648388917,0.5841581546750475
3593,an-old-street,1937,British,653.0,944.0,0.30369712904725105,0.14737950899176366,0.47956503129712463
3594,the-mission-room,1937,British,944.0,709.0,0.27002079519871425,0.11325654954710801,0.5833856739607225
3595,the-coal-barge,1938,British,944.0,771.0,0.1772990971045712,0.15954075597302642,0.6357956717827495
3596,after-the-wedding,1939,British,556.0,685.0,0.3467991095515936,0.1701391850330571,0.484232598463951
3597,market-scene-northern-town,1939,British,1200.0,915.0,0.2055387145396992,0.12659257078232988,0.6835116718454232
3598,canal-scene-near-accrington,1939,British,944.0,776.0,0.14652901013791209,0.29144149171450545,0.5182687172588761
3599,the-bedroom-pendlebury,1940,British,944.0,667.0,0.15851064890857855,0.3021168458768554,0.4187192794430302
3600,barges-on-a-canal,1941,British,800.0,596.0,0.40437019441871547,0.23006860871951934,0.5066843745887615
3601,houses-near-a-mill,1941,British,767.0,944.0,0.27165880692552824,0.19900840873376555,0.44536162806669094
3602,albion-mill,1941,British,628.0,944.0,0.14562572247719996,0.21206570672360947,0.5452082579226228
3603,landscape-with-road,1941,British,944.0,468.0,0.13666150528970086,0.23199799012563163,0.3970351676452124
3604,derelict-building,1941,British,800.0,659.0,0.27305668184770227,0.27438476594501654,0.4706764705882354
3605,blitzed-site,1942,British,1200.0,1021.0,0.19005746022151043,0.17471305965757564,0.4400237976352801
3606,an-island,1942,British,800.0,601.0,0.32682922832307354,0.15074442788763728,0.5800565723793677
3607,britain-at-play,1943,British,944.0,716.0,0.40601574523306955,0.18662127210599108,0.629092378358407
3608,fire-watcher,1943,British,572.0,685.0,0.32697124479000755,0.37190688545408557,0.2276691377893611
3609,winter-in-pendlebury-manchester,1943,British,388.0,685.0,0.11986452565228871,0.3601667463318019,0.6505876303414736
3610,our-town,1943,British,944.0,754.0,0.12565895216068607,0.29604416473918616,0.5406812002101566
3611,mountain-lake,1943,British,944.0,519.0,0.2510872404671488,0.13689654411316,0.35757177728215483
3612,july-the-seaside,1943,British,800.0,577.0,0.1918326786857623,0.24344371875010815,0.5942247086009449
3613,going-to-work,1943,British,963.0,720.0,0.19942175362248432,0.1604149704619436,0.5372156500768068
3614,a-lancashire-cotton-worker,1944,British,705.0,944.0,0.38173133952037075,0.22661064637165548,0.5247543775293506
3615,canal-bridge,1944,British,568.0,944.0,0.15235703073553278,0.1632046649936262,0.6907501527108811
3616,an-industrial-town,1944,British,944.0,705.0,0.35027051287526506,0.1813278539088259,0.5416955634279196
3617,industrial-landscape-the-canal,1945,British,944.0,755.0,0.3810530235778569,0.17818076455293927,0.5509190034752255
3618,fylde-farm,1945,British,944.0,695.0,0.12344123328353261,0.1836469787020817,0.6367086988435176
3619,ve-day,1945,British,800.0,610.0,0.1459754580229144,0.2068108911328638,0.6681226936676309
3620,lancashire-fair-good-friday-daisy-nook,1946,British,944.0,733.0,0.33372720891052937,0.14389088264206565,0.6876753550172583
3621,the-park,1946,British,800.0,385.0,0.3360888017238777,0.1327134229240266,0.6175417112299465
3622,monday-morning,1946,British,346.0,685.0,0.3642381276135542,0.08431808256202548,0.5596226352656585
3623,level-crossing,1946,British,1200.0,1008.0,0.18346160456807475,0.14366097767580624,0.5278162834578276
3624,cranes-and-ships-glasgow-docks,1947,British,800.0,658.0,0.17094618626949776,0.20843588073106145,0.6030037099946362
3625,the-tollbooth-glasgow,1947,British,775.0,944.0,0.258120121477889,0.17202975462859202,0.5266242616237311
3626,a-river-bank,1947,British,944.0,732.0,0.26365490708296985,0.10311592003198916,0.6875951948344404
3627,street-in-pendelbury,1948,British,586.0,800.0,0.1447653111961883,0.1633670512299556,0.7322248962725018
3628,millworkers,1948,British,944.0,759.0,0.15134487582305955,0.14987715349526187,0.617211546082
3629,industrial-city,1948,British,944.0,784.0,0.3049226299414371,0.21368828423563058,0.5201781772030847
3630,the-old-house-grove-street-salford,1948,British,944.0,699.0,0.4617604401402202,0.18894557420832073,0.7735760826723456
3631,the-cripples,1949,British,1200.0,907.0,0.1399744328504922,0.1605999482842529,0.6943922505422608
3632,the-canal-bridge,1949,British,944.0,717.0,0.48210612021876137,0.1796207212577717,0.6023118638042173
3633,the-pond,1950,British,944.0,701.0,0.5592629291726585,0.13981960173027333,0.7401813520446743
3634,house-on-the-moor,1950,British,1200.0,997.0,0.2481727409295827,0.21850281298789012,0.5120264158488536
3635,industrial-landscape-river-scene,1950,British,944.0,696.0,0.24389165869612456,0.23397941801251573,0.38233646163998436
3636,lake-landscape,1950,British,944.0,730.0,0.4182867344619868,0.08058843612711725,0.5359984487177738
3637,northern-race-meeting,1950,British,944.0,702.0,0.26632663044657023,0.11686144673858972,0.5200265360139904
3638,seascape,1950,British,800.0,684.0,0.19398510084441037,0.06519632650605825,0.8060386280243095
3639,the-lake,1951,British,1200.0,502.0,0.25248384658095957,0.1375033506536234,0.5133453245840169
3640,the-lake,1951,British,1200.0,968.0,0.220016326527165,0.1288784902381504,0.4999942844217578
3641,the-lake,,British,1200.0,502.0,0.25248384658095957,0.1375033506536234,0.5133453245840169
3642,the-lake,,British,1200.0,968.0,0.220016326527165,0.1288784902381504,0.4999942844217578
3643,landscape-in-cumberland,1951,British,1200.0,308.0,0.20900408587663852,0.1331484408569458,0.618704216535099
3644,industrial-landscape-ashton-under-lyne,1952,British,944.0,691.0,0.32436890661928613,0.20033328050083385,0.4920971287776804
3645,the-mid-day-studios,1952,British,944.0,640.0,0.1552980016346557,0.20904940004100497,0.5735216940324859
3646,the-mid-day-studios,1952,British,800.0,447.0,0.33068025636963017,0.15734256634014757,0.5710074351888407
3647,the-mid-day-studios,1954,British,944.0,640.0,0.1552980016346557,0.20904940004100497,0.5735216940324859
3648,the-mid-day-studios,1954,British,800.0,447.0,0.33068025636963017,0.15734256634014757,0.5710074351888407
3649,ancoats-hospital-outpatients-hall,1952,British,944.0,621.0,0.23006092415200266,0.15900181465156185,0.5191026223530162
3650,grantley-hall-near-ripon,1952,British,944.0,614.0,0.37258958682184995,0.5063838548787686,0.6350067874552241
3651,portrait-of-ann-ii,1952,British,550.0,788.0,0.12419371058931442,0.14626314827306966,0.8404466552657058
3652,portrait-of-a-house,1953,British,944.0,720.0,0.191681065422538,0.2433635658584732,0.42294859634060783
3653,industrial-panorama,1953,British,944.0,717.0,0.31505293508004717,0.1624293951679567,0.5651793051806924
3654,a-couple-crossing-the-road,1953,British,944.0,721.0,0.14000689435933755,0.1272397992210478,0.8014540059894291
3655,the-funeral-party,1953,British,1200.0,901.0,0.22305126881543458,0.08266540044072258,0.6936033999985491
3656,the-procession-passing-the-queen-victoria-memorial-coronation,1953,British,1200.0,954.0,0.30747811683881265,0.21774571514349347,0.559786704758773
3657,industrial-landscape,1953,British,944.0,702.0,0.501937169322175,0.1223879375810722,0.7481125770362228
3658,industrial-landscape,1953,British,944.0,702.0,0.16769368067048426,0.19782501188879076,0.5277380228734498
3659,industrial-landscape,1955,British,944.0,702.0,0.501937169322175,0.1223879375810722,0.7481125770362228
3660,industrial-landscape,1955,British,944.0,702.0,0.16769368067048426,0.19782501188879076,0.5277380228734498
3661,early-morning,1954,British,944.0,739.0,0.14211550691114114,0.2840666213003189,0.4440923227161099
3662,portrait-of-ann-with-plait-and-black-jumper,1954,British,691.0,944.0,0.1550915434466315,0.13165248701131962,0.5985344256665605
3663,piccadilly-gardens,1954,British,800.0,597.0,0.4586110579582714,0.13130092444059152,0.5673753489670575
3664,canal-and-factories,1955,British,800.0,632.0,0.2597352574353371,0.16578126475550292,0.7289706890667661
3665,flowers-in-a-window,1956,British,944.0,787.0,0.16041798889480277,0.279847774105159,0.4863303038787069
3666,the-floating-bridge-southampton,1956,British,944.0,621.0,0.2307313018922411,0.0639651331209691,0.8195052055320886
3667,portrait-of-ann,1957,British,944.0,723.0,0.11043705051643801,0.2547458633925241,0.7031013805057856
3668,man-lying-on-a-wall,1957,British,1200.0,973.0,0.10169581507782213,0.23466219403833058,0.7410128032028163
3669,francis-street-salford,1957,British,944.0,749.0,0.1942571336020858,0.21070721001701853,0.6426521669970061
3670,mother-and-child,1957,British,845.0,1024.0,0.16473644695083894,0.1276649829477146,0.6988139575356773
3671,family-group,1958,British,666.0,800.0,0.1793160718280026,0.16454409265870157,0.6663613245598542
3672,the-sea,1963,British,1200.0,904.0,0.12352274075851259,0.12203946504401013,0.8542429290300192
3673,huddersfield,1965,British,1200.0,963.0,0.3175264232976648,0.14507658116005845,0.7306769830119657
3674,meeting-point,1965,British,800.0,522.0,0.19647321164549286,0.16365667319364027,0.712485829389227
3675,going-to-the-match,,British,944.0,737.0,0.14209329416675917,0.17615186631058152,0.6457799036179569
3676,hetty,,British,722.0,944.0,0.14705179088442752,0.38289292626366245,0.23105153031211068
3677,two-figures,,British,592.0,944.0,0.36021461786592135,0.13853590948003275,0.7875864032339915
3678,two-figures,1953,British,592.0,944.0,0.36021461786592135,0.13853590948003275,0.7875864032339915
3679,rug,1929,British,458.0,730.0,0.12191519843332216,0.253415346989304,0.5590617159707096
3680,rug,1929,British,433.0,730.0,0.11229051179063101,0.30996788727689734,0.5015803764006155
3681,painted-screen,1929,British,523.0,730.0,0.1329800082726671,0.13911300498402487,0.6667706864825081
3682,portrait,1930,British,1004.0,1281.0,0.7467908181589479,0.3305047150371836,0.4871268625883721
3683,painting,1930,British,486.0,730.0,0.2218239015799665,0.19449864160056163,0.458270090605722
3684,painting,1946,British,486.0,730.0,0.2218239015799665,0.19449864160056163,0.458270090605722
3685,painting,1950,British,486.0,730.0,0.2218239015799665,0.19449864160056163,0.458270090605722
3686,painting,1978,British,486.0,730.0,0.2218239015799665,0.19449864160056163,0.458270090605722
3687,painting,1985,British,486.0,730.0,0.2218239015799665,0.19449864160056163,0.458270090605722
3688,after-picasso-la-danse,1933,British,740.0,978.0,0.24994868909005508,0.19941344565287347,0.5082761451455063
3689,fury,1944,British,610.0,768.0,0.0984183813113308,0.7545965999533326,0.6685380086119148
3690,three-studies-for-figures-at-the-base-of-a-crucifixion,1944,British,1646.0,695.0,0.13749260257160062,0.6004965814247877,0.677231930701597
3691,figure-study-ii,1946,British,500.0,564.0,0.11109965326409449,0.5920215002701713,0.3683490474203867
3692,head-vi,1949,British,650.0,800.0,0.24807411099799787,0.4158251658129574,0.4288877752639517
3693,man-in-a-chair,1952,British,666.0,800.0,0.09657013978463644,0.6342324387651735,0.40847667520461645
3694,man-in-a-chair,1985,British,666.0,800.0,0.09657013978463644,0.6342324387651735,0.40847667520461645
3695,study-of-a-dog,1952,British,511.0,730.0,0.10452835055768704,0.4658815967630922,0.5869207281336253
3696,man-in-blue-vii,1954,British,1897.0,2489.0,0.6326411400948755,0.41388096579322775,0.1543426822797928
3697,mlle-suzy-solidor,1957,British,338.0,450.0,0.4668248483910196,0.4889559238272184,0.23648861043431182
3698,study-for-portrait-of-p-l-no-1,1957,British,640.0,960.0,0.3193743873681987,0.11910197482360817,0.1517721800959967
3699,three-studies-of-figures-on-beds,1972,British,1810.0,800.0,0.34293592601641854,0.13502466101693586,0.5363556738164882
3700,second-version-of-triptych-1944,1988,British,1536.0,718.0,0.08961193067676611,0.6417688494233394,0.6017425045401172
3701,box-of-apples-in-wales,1939,British,589.0,480.0,0.17287087522804365,0.4701766129109414,0.4630703141471643
3702,memory-of-london,,British,300.0,370.0,0.13177659664066826,0.26411332485925954,0.3300895248189365
3703,horse-smiling,,British,321.0,468.0,0.11958308235041955,0.186640480669498,0.8450806799808082
3704,landscape-with-birds,1940,British,480.0,581.0,0.22559430981946132,0.1936658667933144,0.6890425849054481
3705,portrait-of-stephen-spender,,British,433.0,620.0,0.09518751152116343,0.2679709155225221,0.9041747629544258
3706,stephen-spender,,British,377.0,450.0,0.09087596769365372,0.4635834740111025,0.42420027392035503
3707,evacuee-boy,,British,1112.0,1408.0,0.2308274039736146,0.2652304279730438,0.185935100515844
3708,the-village-boys,1942,British,466.0,588.0,0.14327572759125834,0.6334510220510506,0.29998731967751324
3709,fragment-head-of-gerald-wilde,1943,British,330.0,450.0,0.15860868567529932,0.2240891311281233,0.7163989172773487
3710,man-with-a-feather,1943,British,423.0,634.0,0.23930484845666689,0.2638210470609573,0.34780388384183347
3711,girl-with-her-eyes-closed,,British,328.0,512.0,0.19998314234767955,0.1408983903256149,0.5506072574799736
3712,head-of-boy-with-a-book,,British,450.0,684.0,0.07832647751649102,0.19438460981691982,0.3104119558154646
3713,man-with-arms-folded,,British,630.0,426.0,0.09404424798055566,0.596978359641514,0.5379178922481878
3714,palm-tree,,British,473.0,640.0,0.22764239017171117,0.07003711472801684,0.9116970189238485
3715,seaside-garden,,British,372.0,257.0,0.1943870198306994,0.11870354642761491,0.6570963475972373
3716,the-painter-s-room,1944,British,1315.0,1097.0,0.3011893736243774,0.5075588259108487,0.6781405813119847
3717,woman-with-a-tulip,1945,British,343.0,613.0,0.2248170197624244,0.48399290425121644,0.5393849919366488
3718,girl-in-a-dark-jacket,1947,British,1219.0,1556.0,0.4307224652023185,0.33127056714869313,0.3425182687823199
3719,girl-in-a-white-dress,1947,British,654.0,800.0,0.09459824373339246,0.4856616481991374,0.6260962927984647
3720,girl-with-a-kitten,1947,British,649.0,861.0,0.17571603333677513,0.2955404105789335,0.5701346949893991
3721,rose-and-sweet-pea,,British,328.0,512.0,0.4642127815714546,0.31081416808810436,0.4119859619724415
3722,the-sparrowhawk,,British,635.0,450.0,0.10863294999216995,0.3152324000095499,0.6016341447515138
