name,year,nationality,width,height,mean_hue,mean_saturation,mean_brightness
a-carafe-of-wine-and-plate-of-fruit-on-a-white-tablecloth,1865,French,929,1124,0.298644264508945,0.44880953770349424,0.4768238424774735
flowers-and-fruit,1865,French,2024,2376,0.22639074789184604,0.27366508205032397,0.501078319165198
flowers-and-fruit,1865,French,1095,1132,0.12105164019752868,0.5200296120227978,0.6195251274429124
flowers-and-fruit,1868,French,2024,2376,0.22639074789184604,0.27366508205032397,0.501078319165198
flowers-and-fruit,1868,French,1095,1132,0.12105164019752868,0.5200296120227978,0.6195251274429124
flowers-and-fruit-on-a-table,1865,French,1083,886,0.10631390210908453,0.5789731640817786,0.3037254407441751
flowers-and-fruit-a-melon,1865,French,1127,876,0.18699607292328715,0.4870567205669987,0.4168794657032953
lemons-apples-and-tulips,1865,French,598,732,0.08098425945071083,0.6793334418804873,0.3535361899570948
still-life-hyacinths-and-fruit,1865,French,941,1148,0.22054855108785026,0.5128695400308686,0.3549147281317336
still-life-flowers-bowl-of-fruit-and-pitcher,1865,French,909,730,0.1553150026787974,0.5453856015924292,0.61402206188924
white-roses-and-cherries,1865,French,889,1086,0.12816992508764827,0.45121245871038845,0.38430935083390816
still-life-vase-of-hydrangeas-and-ranunculus,1866,French,755,941,0.16230387741600139,0.3527433016698095,0.5802315859168408
still-life-with-flowers-and-fruit,1866,French,808,1000,0.09125549205756316,0.6347430979079324,0.5155329596194913
duchess-de-fitz-james,1867,French,744,873,0.18448534510701442,0.455642419936275,0.5470968369857887
madame-ditte,1867,French,333,390,0.10555638371275226,0.4250760491763193,0.23168441442951246
mademoiselle-de-fitz-james,1867,French,315,377,0.10869512332267613,0.6784536135271623,0.339188360283695
marie-yolande-de-fitz-james,1867,French,570,664,0.06878228792180888,0.3152409490995787,0.6882169959507793
portrait-of-manet,1867,French,600,591,0.14156580657182075,0.35451630889361774,0.6204363823363526
asters-and-fruit-on-a-table,1868,French,1200,1200,0.09242429529624395,0.6332116979861536,0.52048663671024
still-life-dahlias-in-a-green-vase,1868,French,986,1018,0.14932706745528967,0.5953953088443847,0.39004974453786423
bouquet-of-white-chrysanthemums,1869,French,949,882,0.26265437953648085,0.2754524248895219,0.17668202042554518
bowl-of-peaches,1869,French,790,541,0.3666716043977254,0.5585925570967084,0.40788460188586534
peaches,1869,French,1000,689,0.11383710570918089,0.7874161160066481,0.3989919804206153
peaches,1869,French,776,596,0.06738476609943891,0.6659346507520798,0.32327408788188344
peaches,1903,French,1000,689,0.11383710570918089,0.7874161160066481,0.3989919804206153
peaches,1903,French,776,596,0.06738476609943891,0.6659346507520798,0.32327408788188344
spring-flowers,,French,875,1125,0.21317083739324544,0.41765189576125294,0.5106080029878618
spring-flowers,,French,725,930,0.12034115195388437,0.3161331141401021,0.4905880898892742
spring-flowers,1879,French,875,1125,0.21317083739324544,0.41765189576125294,0.5106080029878618
spring-flowers,1879,French,725,930,0.12034115195388437,0.3161331141401021,0.4905880898892742
the-bethrothal-still-life,1869,French,1152,1280,0.2179236381379965,0.38902544119517896,0.5670520338669321
white-rockets-and-fruit,1869,French,780,804,0.1848838474725831,0.40811595649451887,0.48220288076960605
a-bowl-of-fruit,1870,French,1000,617,0.0734623553565059,0.7901156000090914,0.41727477039438154
a-studio-in-the-batignolles-homage-to-manet,1870,French,2182,1630,0.3235756098737338,0.5688670110204415,0.29070827741779787
apples-and-grapes,1870,French,1132,953,0.13748076291842967,0.3937270558248248,0.41236073345092267
head-of-a-young-girl,1870,French,530,779,0.1618830519158627,0.2335331118659732,0.4015541615197682
still-life-of-cherries-and-almonds,1870,French,800,478,0.37624645356691205,0.4721305021052457,0.29781094634506516
still-life-peach-and-grapes,1870,French,1127,866,0.06987054359186289,0.6224053859940489,0.28641474463065675
chrysanthemums,1871,French,798,1044,0.7343344226351713,0.30269202754158664,0.17719136320253714
chrysanthemums,1871,French,903,643,0.22904391146566316,0.3771900472084695,0.20787118661948722
chrysanthemums,1871,French,760,975,0.1420304896128513,0.5520498601351094,0.4226012701436848
chrysanthemums,1871,French,760,832,0.17670945426364948,0.43548634928699076,0.5965858686592045
chrysanthemums,1877,French,798,1044,0.7343344226351713,0.30269202754158664,0.17719136320253714
chrysanthemums,1877,French,903,643,0.22904391146566316,0.3771900472084695,0.20787118661948722
chrysanthemums,1877,French,760,975,0.1420304896128513,0.5520498601351094,0.4226012701436848
chrysanthemums,1877,French,760,832,0.17670945426364948,0.43548634928699076,0.5965858686592045
chrysanthemums,1879,French,798,1044,0.7343344226351713,0.30269202754158664,0.17719136320253714
chrysanthemums,1879,French,903,643,0.22904391146566316,0.3771900472084695,0.20787118661948722
chrysanthemums,1879,French,760,975,0.1420304896128513,0.5520498601351094,0.4226012701436848
chrysanthemums,1879,French,760,832,0.17670945426364948,0.43548634928699076,0.5965858686592045
chrysanthemums,1889,French,798,1044,0.7343344226351713,0.30269202754158664,0.17719136320253714
chrysanthemums,1889,French,903,643,0.22904391146566316,0.3771900472084695,0.20787118661948722
chrysanthemums,1889,French,760,975,0.1420304896128513,0.5520498601351094,0.4226012701436848
chrysanthemums,1889,French,760,832,0.17670945426364948,0.43548634928699076,0.5965858686592045
chrysanthemums-1871-1,,French,682,1068,0.15191696975767122,0.49498668398462475,0.25692394490499104
flowers-white-roses,1871,French,1159,932,0.7178376029424038,0.5115049924171569,0.23497481230028433
narcisses-hyacinths-and-nasturtiums,1871,French,500,800,0.6741669784040811,0.4463621426454542,0.20346696078431378
still-life-glass-silver-goblet-and-cup-of-champagn,1871,French,800,579,0.11535792382240237,0.6462083093975137,0.3053620254664906
white-roses-in-a-green-vase,1871,French,746,1028,0.09347529616012576,0.4393429849823103,0.2792485586258372
dahlias,1872,French,818,973,0.10053673116983657,0.513571555120046,0.2690293418734224
dahlias,1872,French,600,462,0.37231936894591366,0.60117380548344,0.12650717256599608
dahlias,1872,French,923,1123,0.2242127500900318,0.5007625792648569,0.3079525578760892
dahlias,1873,French,818,973,0.10053673116983657,0.513571555120046,0.2690293418734224
dahlias,1873,French,600,462,0.37231936894591366,0.60117380548344,0.12650717256599608
dahlias,1873,French,923,1123,0.2242127500900318,0.5007625792648569,0.3079525578760892
dahlias,1878,French,818,973,0.10053673116983657,0.513571555120046,0.2690293418734224
dahlias,1878,French,600,462,0.37231936894591366,0.60117380548344,0.12650717256599608
dahlias,1878,French,923,1123,0.2242127500900318,0.5007625792648569,0.3079525578760892
daisies,1872,French,827,937,0.20123536833507769,0.2930454049629086,0.5633157808877256
daisies,1872,French,600,377,0.11297837329210826,0.12528133013822024,0.7741837693521266
daisies,1973,French,827,937,0.20123536833507769,0.2930454049629086,0.5633157808877256
daisies,1973,French,600,377,0.11297837329210826,0.12528133013822024,0.7741837693521266
daisies-and-dahlias,1872,French,677,1084,0.2122363683697236,0.5001315007583206,0.37366421722258764
lilacs,1872,French,1085,905,0.14980832598666538,0.20340944316395085,0.7579339782250454
queens-daisies,1872,French,752,684,0.20306769429932986,0.3237317766064907,0.714755499686499
still-life-chrysanthemums-and-grapes,1872,French,740,1036,0.13651482960981162,0.5248579823051325,0.23228732252579629
still-life-with-roses-fruit-and-a-glass-of-wine,1872,French,705,800,0.30465425030276255,0.3743328391283618,0.30745611875956064
the-corner-of-the-table,1872,French,2536,1838,0.2790432824292335,0.2419383277776026,0.442965411244564
vase-of-flowers-queens-daisies,1872,French,787,967,0.16155836469041035,0.37091044843036614,0.5665552669284537
vase-of-roses,1872,French,708,800,0.10311863509708846,0.5473989416802608,0.25533628974188544
large-bouquet-of-crysanthemums,1873,French,800,769,0.1205261354640082,0.46634559892312377,0.3035828807465769
portrait-of-young-woman,1873,French,342,400,0.20134007843767457,0.5247340088412323,0.39426120857699803
roses-in-a-tall-glass,,French,902,1036,0.0946530472286889,0.5674183730841578,0.2507233989658667
still-life-corner-of-a-table,1873,French,1076,821,0.11591157502398047,0.3628426848766978,0.443205809416939
white-roses,1873,French,800,796,0.07567810157813222,0.5683446919869826,0.2666565302000197
white-roses,1873,French,906,1016,0.5671862057311885,0.26856322473160016,0.2850160535786163
white-roses,1873,French,648,934,0.2609251872870356,0.2671045787589857,0.17834448316561935
white-roses,1875,French,800,796,0.07567810157813222,0.5683446919869826,0.2666565302000197
white-roses,1875,French,906,1016,0.5671862057311885,0.26856322473160016,0.2850160535786163
white-roses,1875,French,648,934,0.2609251872870356,0.2671045787589857,0.17834448316561935
white-roses,,French,800,796,0.07567810157813222,0.5683446919869826,0.2666565302000197
white-roses,,French,906,1016,0.5671862057311885,0.26856322473160016,0.2850160535786163
white-roses,,French,648,934,0.2609251872870356,0.2671045787589857,0.17834448316561935
yellow-flowers-also-known-as-coucous,1873,French,630,950,0.27776956197935787,0.32831571227862405,0.18629619801136826
carnations-in-a-champagne-glass,1874,French,539,744,0.3992656249041491,0.3363147851827729,0.20825765301232918
fairy-roses,1874,French,981,1100,0.5073983243958767,0.1582813976680194,0.6465124604563353
roses-in-a-white-porcelin-vase,1874,French,977,1116,0.1815671265737814,0.45547843588416603,0.2781805620925104
still-life-with-pansies,1874,French,1000,844,0.09839941960276236,0.8210666366601332,0.32217075550599406
still-life-with-torso-and-flowers,1874,French,859,1108,0.09303148776384648,0.5527937957322134,0.4668307610003484
asters-in-a-vase,1875,French,600,582,0.23360706769454856,0.3453539522487759,0.3936964265660445
large-vase-of-dahlias-and-assorted-flowers,1875,French,1001,804,0.2066778579215462,0.47465505340284503,0.6264718210284498
narcisses-in-an-opaline-glass-vase,1875,French,828,934,0.22971539666884833,0.5623119216604012,0.252904645912198
rose-trees-white-roses,1875,French,1101,960,0.12396888001218256,0.5000092093864127,0.654857627201653
vase-of-peonies,1875,French,741,843,0.3273949054153597,0.12850309545596214,0.4672238737794086
vase-of-peonies,1875,French,1078,880,0.07686694016715467,0.7140279188523585,0.3880928569775015
vase-of-peonies,1875,French,817,936,0.18906091251188228,0.43870094447180913,0.34077252510185047
vase-of-peonies,1881,French,741,843,0.3273949054153597,0.12850309545596214,0.4672238737794086
vase-of-peonies,1881,French,1078,880,0.07686694016715467,0.7140279188523585,0.3880928569775015
vase-of-peonies,1881,French,817,936,0.18906091251188228,0.43870094447180913,0.34077252510185047
vase-of-peonies,1902,French,741,843,0.3273949054153597,0.12850309545596214,0.4672238737794086
vase-of-peonies,1902,French,1078,880,0.07686694016715467,0.7140279188523585,0.3880928569775015
vase-of-peonies,1902,French,817,936,0.18906091251188228,0.43870094447180913,0.34077252510185047
white-roses-1,,French,966,1124,0.7810023664772312,0.46726477463533705,0.2114619301741018
apples,1876,French,914,692,0.17822988244336713,0.5804705482077931,0.287889563308153
flowers-chrysanthemums,1876,French,947,844,0.1940795332286161,0.3166733959832213,0.22769125416422686
head-of-a-young-woman,1876,French,566,740,0.11233934265873055,0.3984868492423734,0.5565303330767891
roses-in-a-basket-on-a-table,1876,French,788,774,0.6870717333031681,0.4569482518974287,0.19450068528047376
the-three-rhine-maidens,1876,French,654,864,0.1090095936336559,0.7105596011528479,0.4931473528079257
white-and-yellow-roses-in-a-tall-vase,1876,French,654,917,0.08552891260685631,0.45543971025422547,0.12371302093683376
white-roses-chrysanthemums-in-a-vase-peaches-and-grapes-on-a-table-with-a-white-tablecloth,1876,French,1053,864,0.10804288669281006,0.4306512648128843,0.5556693587709078
bouquet-of-peonies,1878,French,752,794,0.10862808532667365,0.5598778743435489,0.4354352339038408
still-life-roses-and-fruit,1878,French,752,763,0.09919127320991705,0.5719077693432633,0.30424647508818076
the-dubourg-family,1878,French,691,587,0.4197005845295197,0.2681243426970394,0.3537028821789627
vase-of-peonies-and-snowballs,1878,French,796,1039,0.0962381276910221,0.7124328401927036,0.5896641343310942
vase-with-apples-and-foliage,1878,French,743,911,0.16870490637899438,0.3822957416207467,0.5232761044784862
bouquet-of-roses,,French,800,733,0.16656329893021826,0.5033997340829106,0.27353164540031566
bouquet-of-roses,,French,950,715,0.15993948164164296,0.39610283388088874,0.4034081130427879
bouquet-of-roses,1902,French,800,733,0.16656329893021826,0.5033997340829106,0.27353164540031566
bouquet-of-roses,1902,French,950,715,0.15993948164164296,0.39610283388088874,0.4034081130427879
drawing-lesson-in-the-workshop,1879,French,1584,1350,0.40340820250230014,0.28779645485041494,0.26364967577004605
flowers-dahlias-and-gladiolas,1879,French,800,610,0.23845752516570035,0.5860484274474687,0.2083973159755705
flowers-large-bouquet-with-three-peonies,1879,French,904,1123,0.6962987386919904,0.5234056137835911,0.27211777499753165
hydrangias-cloves-and-two-pots-of-pansies,1879,French,1134,828,0.3701239950966165,0.4363182012316197,0.26380633961701827
pansies,1879,French,912,819,0.25694855296658864,0.580759342770621,0.2899322579534137
pansies,1879,French,1150,908,0.14952043367421233,0.5010055043491216,0.5174273615977709
pansies,1879,French,500,399,0.10394788659904532,0.6334077736982883,0.39340158238734085
pansies,1879,French,1110,860,0.09037584272878577,0.7692894957899595,0.3575241164557171
pansies,1887,French,912,819,0.25694855296658864,0.580759342770621,0.2899322579534137
pansies,1887,French,1150,908,0.14952043367421233,0.5010055043491216,0.5174273615977709
pansies,1887,French,500,399,0.10394788659904532,0.6334077736982883,0.39340158238734085
pansies,1887,French,1110,860,0.09037584272878577,0.7692894957899595,0.3575241164557171
pansies,1903,French,912,819,0.25694855296658864,0.580759342770621,0.2899322579534137
pansies,1903,French,1150,908,0.14952043367421233,0.5010055043491216,0.5174273615977709
pansies,1903,French,500,399,0.10394788659904532,0.6334077736982883,0.39340158238734085
pansies,1903,French,1110,860,0.09037584272878577,0.7692894957899595,0.3575241164557171
pansies,,French,912,819,0.25694855296658864,0.580759342770621,0.2899322579534137
pansies,,French,1150,908,0.14952043367421233,0.5010055043491216,0.5174273615977709
pansies,,French,500,399,0.10394788659904532,0.6334077736982883,0.39340158238734085
pansies,,French,1110,860,0.09037584272878577,0.7692894957899595,0.3575241164557171
peaches-and-a-plum,1879,French,800,635,0.06655463443778532,0.7235331592015184,0.22869506716072255
peonies,1879,French,906,736,0.09070497183381847,0.6367345383527766,0.4966290668537303
white-peonies-and-roses-narcissus,1879,French,1070,1139,0.29470539083526054,0.5240431075865318,0.36952047639434366
wildflowers,1879,French,668,766,0.06941301906025069,0.6612146341884713,0.3033583424458103
yellow-and-red-roses,1879,French,1123,909,0.2280599853720793,0.42559123232789076,0.4333959231831899
basket-of-roses,1880,French,1065,883,0.1562097743733701,0.39014315791226356,0.4789133977805949
nasturtiums,1880,French,740,1135,0.151988517511617,0.3131994878965146,0.6491061681012447
nasturtiums,1880,French,954,1053,0.1190998602288072,0.5215458802629096,0.4346151211116063
